date,download,upload
"2016-09-16T12:50:35.742758","60.1650309087 Mb/s","2.03306596507 Mb/s"
"2016-09-16T12:55:31.443562","53.2140499582 Mb/s","3.83449378704 Mb/s"
"2016-09-16T13:00:27.918134","53.5073320821 Mb/s","5.15432282093 Mb/s"
"2016-09-16T13:05:28.388786","62.0353027344 Mb/s","3.75927003089 Mb/s"
"2016-09-16T13:10:35.501008","63.3024855717 Mb/s","6.42125718172 Mb/s"
"2016-09-16T13:15:30.839093","68.9963781629 Mb/s","4.6994834391 Mb/s"
"2016-09-16T13:20:43.185810","65.662786512 Mb/s","6.7085620409 Mb/s"
"2016-09-16T13:25:29.896220","68.9532691822 Mb/s","5.32172911121 Mb/s"
"2016-09-16T13:30:40.192398","67.2005042918 Mb/s","7.1706871938 Mb/s"
"2016-09-16T13:35:26.630502","55.7150413743 Mb/s","6.66098792507 Mb/s"
"2016-09-16T13:40:38.308966","57.1040594576 Mb/s","1.75257604348 Mb/s"
"2016-09-16T13:45:35.208214","68.1965105985 Mb/s","4.94706120211 Mb/s"
"2016-09-16T13:50:30.603671","65.5275119939 Mb/s","5.80010233912 Mb/s"
"2016-09-16T13:55:37.472225","33.4210627225 Mb/s","3.94541979289 Mb/s"
"2016-09-16T14:00:33.362430","55.2478622847 Mb/s","4.04964023964 Mb/s"
"2016-09-16T14:05:34.919026","66.0598052332 Mb/s","6.26915730149 Mb/s"
"2016-09-16T14:10:31.358131","58.5271707894 Mb/s","2.67400898885 Mb/s"
"2016-09-16T14:15:39.286435","58.9331308907 Mb/s","6.19988687087 Mb/s"
"2016-09-16T14:20:38.468534","68.0020647302 Mb/s","4.0881850619 Mb/s"
"2016-09-16T14:25:52.426000","26.3062791295 Mb/s","2.83696166786 Mb/s"
"2016-09-16T14:30:27.997863","69.1374239809 Mb/s","3.88997232718 Mb/s"
"2016-09-16T14:35:39.373357","66.5004271193 Mb/s","4.10500347723 Mb/s"
"2016-09-16T14:40:35.576187","51.6300045811 Mb/s","6.59844036143 Mb/s"
"2016-09-16T14:45:28.645881","48.8113583713 Mb/s","6.48786380889 Mb/s"
"2016-09-16T14:50:43.505285","68.5513662245 Mb/s","3.8722887506 Mb/s"
"2016-09-16T14:55:38.345409","47.9191125345 Mb/s","6.38760713698 Mb/s"
"2016-09-16T15:00:30.840390","55.3624159325 Mb/s","4.09477140622 Mb/s"
"2016-09-16T15:05:32.643567","56.5621678537 Mb/s","6.29283960417 Mb/s"
"2016-09-16T15:10:51.530497","43.0274328468 Mb/s","4.44190627966 Mb/s"
"2016-09-16T15:15:27.134489","57.9095288991 Mb/s","6.81156188192 Mb/s"
"2016-09-16T15:20:29.021472","71.5671987593 Mb/s","4.43632123889 Mb/s"
"2016-09-16T15:25:39.626044","71.9414289835 Mb/s","4.45515970669 Mb/s"
"2016-09-16T15:30:28.953580","75.6560322957 Mb/s","6.54790641831 Mb/s"
"2016-09-16T15:35:25.383708","55.9903471181 Mb/s","4.31756548345 Mb/s"
"2016-09-16T15:40:33.745177","60.0261548515 Mb/s","5.25407770401 Mb/s"
"2016-09-16T15:45:39.955578","66.3262093356 Mb/s","3.74651087927 Mb/s"
"2016-09-16T15:50:35.564459","62.4432090806 Mb/s","4.28180880988 Mb/s"
"2016-09-16T15:55:42.719307","43.5505873176 Mb/s","3.30100121907 Mb/s"
"2016-09-16T16:00:31.359136","34.3051458442 Mb/s","1.93530060682 Mb/s"
"2016-09-16T16:05:46.126269","56.0239968759 Mb/s","1.84755128305 Mb/s"
"2016-09-16T16:10:31.893261","55.5679239407 Mb/s","4.39617354458 Mb/s"
"2016-09-16T16:15:29.938739","64.6432586319 Mb/s","6.15249348466 Mb/s"
"2016-09-16T16:20:31.179922","34.027384901 Mb/s","3.26941709189 Mb/s"
"2016-09-16T16:25:30.359713","68.1605781771 Mb/s","3.20234124793 Mb/s"
"2016-09-16T16:30:32.076759","43.7945964361 Mb/s","5.57123987697 Mb/s"
"2016-09-16T16:35:26.712532","51.0189809045 Mb/s","3.57294860632 Mb/s"
"2016-09-16T16:40:37.032291","27.0124153738 Mb/s","1.28826855918 Mb/s"
"2016-09-16T16:45:45.871242","46.051377835 Mb/s","3.58030194606 Mb/s"
"2016-09-16T16:50:31.683023","36.9316856069 Mb/s","2.85465367309 Mb/s"
"2016-09-16T16:55:34.936143","50.2018268263 Mb/s","5.81147360736 Mb/s"
"2016-09-16T17:00:36.506722","47.6971397806 Mb/s","5.54111651391 Mb/s"
"2016-09-16T17:05:27.626759","72.6839548056 Mb/s","5.16655389538 Mb/s"
"2016-09-16T17:10:35.587666","55.5144780202 Mb/s","4.04935070395 Mb/s"
"2016-09-16T17:15:34.302489","49.9669690519 Mb/s","6.57249135089 Mb/s"
"2016-09-16T17:20:30.501534","37.8539791464 Mb/s","3.52187578469 Mb/s"
"2016-09-16T17:25:29.108746","48.877734983 Mb/s","7.07670426616 Mb/s"
"2016-09-16T17:30:31.842446","71.8333841217 Mb/s","4.53596620007 Mb/s"
"2016-09-16T17:35:44.048211","47.4433379475 Mb/s","6.19897467714 Mb/s"
"2016-09-16T17:40:37.933952","42.7652758359 Mb/s","3.99488245633 Mb/s"
"2016-09-16T17:45:36.453994","43.2840891299 Mb/s","3.09900746914 Mb/s"
"2016-09-16T17:50:37.253297","62.4761986502 Mb/s","5.48889041137 Mb/s"
"2016-09-16T17:55:36.926538","48.2573465553 Mb/s","3.69070918957 Mb/s"
"2016-09-16T18:00:31.518941","55.5898128852 Mb/s","6.65716585076 Mb/s"
"2016-09-16T18:05:29.403610","53.2681803739 Mb/s","4.61559550638 Mb/s"
"2016-09-16T18:10:43.590677","58.5831982557 Mb/s","6.63021216252 Mb/s"
"2016-09-16T18:15:29.637193","67.1016545717 Mb/s","3.2251140467 Mb/s"
"2016-09-16T18:20:34.400530","67.7491344374 Mb/s","7.61093399897 Mb/s"
"2016-09-16T18:25:32.080229","61.1635633563 Mb/s","4.15119882011 Mb/s"
"2016-09-16T18:30:30.235490","69.2476265917 Mb/s","6.40280081669 Mb/s"
"2016-09-16T18:35:37.863613","49.0399557971 Mb/s","4.941665136 Mb/s"
"2016-09-16T18:40:26.418144","73.4785610999 Mb/s","8.87652521368 Mb/s"
"2016-09-16T18:45:34.207919","75.1572968231 Mb/s","5.26064027678 Mb/s"
"2016-09-16T18:50:39.516869","45.7933748896 Mb/s","5.09243773814 Mb/s"
"2016-09-16T18:55:29.859963","68.4561450501 Mb/s","8.01994013039 Mb/s"
"2016-09-16T19:00:41.808372","59.7631213811 Mb/s","5.49101893563 Mb/s"
"2016-09-16T19:05:35.409593","75.8356443942 Mb/s","6.60994850719 Mb/s"
"2016-09-16T19:10:42.547378","58.3024766367 Mb/s","7.56933164768 Mb/s"
"2016-09-16T19:15:34.390263","73.0732668287 Mb/s","8.04129601715 Mb/s"
"2016-09-16T19:20:45.085747","74.2149000791 Mb/s","7.58298779452 Mb/s"
"2016-09-16T19:25:46.133154","57.3586304288 Mb/s","4.73214509892 Mb/s"
"2016-09-16T19:30:35.188920","64.5275002906 Mb/s","8.39086001672 Mb/s"
"2016-09-16T19:35:38.355320","71.6292088633 Mb/s","4.42133415237 Mb/s"
"2016-09-16T19:40:37.154750","70.0559359683 Mb/s","7.93562232112 Mb/s"
"2016-09-16T19:45:40.735292","56.4802896539 Mb/s","4.70975594959 Mb/s"
"2016-09-16T19:50:44.831331","54.7489595233 Mb/s","6.32108942628 Mb/s"
"2016-09-16T19:55:32.926975","66.5872509237 Mb/s","5.98798000217 Mb/s"
"2016-09-16T20:00:37.297200","73.6186192401 Mb/s","7.8115305092 Mb/s"
"2016-09-16T20:05:36.776670","74.6133064134 Mb/s","8.09925259344 Mb/s"
"2016-09-16T20:10:36.158618","59.2024228935 Mb/s","6.09971404187 Mb/s"
"2016-09-16T20:15:46.915275","70.139734886 Mb/s","6.15628028348 Mb/s"
"2016-09-16T20:20:37.337392","49.5934299779 Mb/s","6.07535651004 Mb/s"
"2016-09-16T20:25:40.977329","65.3870049477 Mb/s","3.70823948219 Mb/s"
"2016-09-16T20:30:39.756983","74.1839395381 Mb/s","8.08619644271 Mb/s"
"2016-09-16T20:35:39.959242","74.3373767497 Mb/s","6.41483380846 Mb/s"
"2016-09-16T20:40:36.196262","73.4953192933 Mb/s","7.45829794889 Mb/s"
"2016-09-16T20:45:36.999640","49.6743231935 Mb/s","6.11507498591 Mb/s"
"2016-09-16T20:50:34.949390","72.4134169909 Mb/s","8.61934854656 Mb/s"
"2016-09-16T20:55:42.681950","78.0967654848 Mb/s","6.61907471449 Mb/s"
"2016-09-16T21:00:37.063513","69.4540420877 Mb/s","8.35038630032 Mb/s"
"2016-09-16T21:05:41.756158","78.5388590726 Mb/s","6.51665917517 Mb/s"
"2016-09-16T21:10:36.148053","67.9405091796 Mb/s","7.84844476366 Mb/s"
"2016-09-16T21:15:35.284614","51.2952701552 Mb/s","6.33595535448 Mb/s"
"2016-09-16T21:20:45.367869","75.9531450615 Mb/s","8.64416146594 Mb/s"
"2016-09-16T21:25:45.394348","72.3784507962 Mb/s","6.33361966459 Mb/s"
"2016-09-16T21:30:42.803870","75.3715976811 Mb/s","8.36328956729 Mb/s"
"2016-09-16T21:35:44.733712","65.1945649866 Mb/s","5.47191405514 Mb/s"
"2016-09-16T21:40:32.561303","72.0626651285 Mb/s","8.29210079999 Mb/s"
"2016-09-16T21:45:35.894823","56.7068295223 Mb/s","7.94038399633 Mb/s"
"2016-09-16T21:50:45.135694","71.3036947526 Mb/s","6.96416454762 Mb/s"
"2016-09-16T21:55:45.966663","76.1653035277 Mb/s","8.53250840088 Mb/s"
"2016-09-16T22:00:43.768379","66.8398543244 Mb/s","5.79927439307 Mb/s"
"2016-09-16T22:05:42.602129","70.2600343124 Mb/s","7.89119121029 Mb/s"
"2016-09-16T22:10:40.471173","56.266227095 Mb/s","5.61852139754 Mb/s"
"2016-09-16T22:15:36.715701","61.5101223762 Mb/s","6.43535917013 Mb/s"
"2016-09-16T22:20:32.401215","73.6831580499 Mb/s","7.45889280513 Mb/s"
"2016-09-16T22:25:38.942130","69.8747178325 Mb/s","6.00956215745 Mb/s"
"2016-09-16T22:30:33.281323","70.5274644768 Mb/s","6.37728277119 Mb/s"
"2016-09-16T22:35:42.324880","74.4949420229 Mb/s","6.5321846983 Mb/s"
"2016-09-16T22:40:41.883348","77.5154530257 Mb/s","6.02125495061 Mb/s"
"2016-09-16T22:45:34.827702","73.0804285679 Mb/s","6.53034275012 Mb/s"
"2016-09-16T22:50:48.104567","54.1031921057 Mb/s","6.19337340545 Mb/s"
"2016-09-16T22:55:34.924719","68.7936778203 Mb/s","6.84102271632 Mb/s"
"2016-09-16T23:00:36.581476","66.4843346152 Mb/s","6.6151364335 Mb/s"
"2016-09-16T23:05:44.876258","68.9599585573 Mb/s","7.73070877968 Mb/s"
"2016-09-16T23:10:37.849276","63.2513716448 Mb/s","6.30613982718 Mb/s"
"2016-09-16T23:15:41.721183","74.6992207538 Mb/s","6.79373707359 Mb/s"
"2016-09-16T23:20:33.560893","74.4063638323 Mb/s","5.0253856192 Mb/s"
"2016-09-16T23:25:37.579708","78.3996355702 Mb/s","5.96575381984 Mb/s"
"2016-09-16T23:30:41.536059","70.1946600307 Mb/s","7.62958855933 Mb/s"
"2016-09-16T23:35:43.619096","56.430479284 Mb/s","6.0809663233 Mb/s"
"2016-09-16T23:40:34.534280","68.6947336615 Mb/s","7.33077171314 Mb/s"
"2016-09-16T23:45:37.599292","59.1355625624 Mb/s","7.44643388518 Mb/s"
"2016-09-16T23:50:34.286943","78.7648133116 Mb/s","6.41376426184 Mb/s"
"2016-09-16T23:55:35.423731","69.7911048347 Mb/s","7.68081791204 Mb/s"
"2016-09-17T00:00:38.458389","75.9412666364 Mb/s","5.64026833644 Mb/s"
"2016-09-17T00:05:40.974598","74.2851698024 Mb/s","8.05783972556 Mb/s"
"2016-09-17T00:10:42.936700","50.7746976923 Mb/s","6.99593769066 Mb/s"
"2016-09-17T00:15:41.152496","74.6825455475 Mb/s","6.60056492811 Mb/s"
"2016-09-17T00:20:40.957197","72.0306223199 Mb/s","6.24307635715 Mb/s"
"2016-09-17T00:25:38.469932","74.4379995301 Mb/s","6.26302652971 Mb/s"
"2016-09-17T00:30:35.493340","66.8787286515 Mb/s","6.37241484729 Mb/s"
"2016-09-17T00:35:47.398756","58.7066486543 Mb/s","8.56194921287 Mb/s"
"2016-09-17T00:45:41.311005","52.200023276 Mb/s","6.30979894096 Mb/s"
"2016-09-17T00:50:51.237104","66.9859363174 Mb/s","2.99864681877 Mb/s"
"2016-09-17T00:55:42.306563","77.2022188588 Mb/s","6.59241102012 Mb/s"
"2016-09-17T01:00:37.888726","71.8971445731 Mb/s","8.49330475599 Mb/s"
"2016-09-17T01:05:45.772630","39.6516838292 Mb/s","4.30093525644 Mb/s"
"2016-09-17T01:10:57.913498","37.8965157448 Mb/s","3.52938577519 Mb/s"
"2016-09-17T01:15:56.346227","34.7423948205 Mb/s","3.20964145838 Mb/s"
"2016-09-17T01:20:48.632656","75.1869083478 Mb/s","8.39289056507 Mb/s"
"2016-09-17T01:25:39.504106","73.5839757743 Mb/s","8.43874326185 Mb/s"
"2016-09-17T01:30:40.967644","70.0799413836 Mb/s","8.99979912761 Mb/s"
"2016-09-17T01:35:42.278565","74.5605964771 Mb/s","7.18297082112 Mb/s"
"2016-09-17T01:40:45.247305","67.4853038602 Mb/s","8.28497117274 Mb/s"
"2016-09-17T01:45:47.507148","70.25975508 Mb/s","8.29143622488 Mb/s"
"2016-09-17T01:50:43.192553","72.5075058157 Mb/s","8.34282617248 Mb/s"
"2016-09-17T01:55:41.684438","78.0692412842 Mb/s","6.64161294041 Mb/s"
"2016-09-17T02:00:42.986692","73.5751702706 Mb/s","7.18981263204 Mb/s"
"2016-09-17T02:05:42.896451","66.0722848809 Mb/s","8.52605337768 Mb/s"
"2016-09-17T02:10:37.019409","76.5502560817 Mb/s","6.06872297266 Mb/s"
"2016-09-17T02:15:38.591094","61.2316685997 Mb/s","5.9977974342 Mb/s"
"2016-09-17T02:20:48.110359","68.4089725152 Mb/s","5.95304945287 Mb/s"
"2016-09-17T02:25:41.882635","76.2325453316 Mb/s","7.76398846797 Mb/s"
"2016-09-17T02:30:43.707765","54.9672865269 Mb/s","6.24086976644 Mb/s"
"2016-09-17T02:35:36.924520","34.2488811524 Mb/s","3.83989552679 Mb/s"
"2016-09-17T02:40:34.392507","76.0212031354 Mb/s","6.78477843034 Mb/s"
"2016-09-17T02:45:38.190817","73.6878601244 Mb/s","8.33436534688 Mb/s"
"2016-09-17T02:50:33.840419","75.8283287486 Mb/s","6.42712012592 Mb/s"
"2016-09-17T02:55:35.040121","60.2970946762 Mb/s","8.11186367698 Mb/s"
"2016-09-17T03:00:37.366248","76.9450202415 Mb/s","5.77989614776 Mb/s"
"2016-09-17T03:05:33.091705","74.3209665948 Mb/s","8.74404990924 Mb/s"
"2016-09-17T03:10:32.202629","77.4333945314 Mb/s","5.03185476761 Mb/s"
"2016-09-17T03:15:54.247774","69.385789525 Mb/s","5.82069731527 Mb/s"
"2016-09-17T03:20:39.878915","75.0267707166 Mb/s","8.65971890863 Mb/s"
"2016-09-17T03:25:44.157867","74.1353865292 Mb/s","6.48206948779 Mb/s"
"2016-09-17T03:30:43.421177","78.2091812711 Mb/s","5.6291622854 Mb/s"
"2016-09-17T03:35:40.545282","73.3625174414 Mb/s","8.642770953 Mb/s"
"2016-09-17T03:40:35.761518","79.9147122912 Mb/s","5.87239543203 Mb/s"
"2016-09-17T03:45:50.070318","66.2851710448 Mb/s","5.86621557229 Mb/s"
"2016-09-17T03:50:47.539057","55.9166774139 Mb/s","4.67168012052 Mb/s"
"2016-09-17T03:55:45.817521","75.538691697 Mb/s","6.15034931378 Mb/s"
"2016-09-17T04:00:39.822083","69.3620954878 Mb/s","5.88088765359 Mb/s"
"2016-09-17T04:05:36.041888","68.4773513169 Mb/s","8.15992519753 Mb/s"
"2016-09-17T04:10:38.238434","78.7000035581 Mb/s","6.34007745373 Mb/s"
"2016-09-17T04:15:42.979073","61.0016026483 Mb/s","7.8928852222 Mb/s"
"2016-09-17T04:20:34.195454","45.0532661708 Mb/s","6.23180253373 Mb/s"
"2016-09-17T04:30:37.099961","80.6485150474 Mb/s","6.23405033525 Mb/s"
"2016-09-17T04:35:37.221351","74.9080010985 Mb/s","6.21782937534 Mb/s"
"2016-09-17T04:40:33.787667","75.372727881 Mb/s","8.88999712672 Mb/s"
"2016-09-17T04:45:40.099495","77.3074786656 Mb/s","7.85798169101 Mb/s"
"2016-09-17T04:50:41.095564","75.4388272462 Mb/s","8.11325787936 Mb/s"
"2016-09-17T04:55:35.686768","73.7673566289 Mb/s","7.86662276529 Mb/s"
"2016-09-17T05:00:30.556073","60.2828743326 Mb/s","8.246326821 Mb/s"
"2016-09-17T05:05:35.078119","71.3482356496 Mb/s","8.94799093771 Mb/s"
"2016-09-17T05:10:29.835567","75.8946790461 Mb/s","8.86377353252 Mb/s"
"2016-09-17T05:15:33.115211","68.6738035749 Mb/s","7.8285342889 Mb/s"
"2016-09-17T05:20:36.578192","47.4348497394 Mb/s","6.00957444332 Mb/s"
"2016-09-17T05:25:41.144120","75.6608696877 Mb/s","8.67517696582 Mb/s"
"2016-09-17T05:30:39.135429","80.8355309149 Mb/s","5.26621293276 Mb/s"
"2016-09-17T05:35:42.018115","81.1217167662 Mb/s","5.62068296845 Mb/s"
"2016-09-17T05:40:38.801094","79.148216732 Mb/s","5.66823384707 Mb/s"
"2016-09-17T05:45:44.914583","75.5871264411 Mb/s","6.079939917 Mb/s"
"2016-09-17T05:50:40.984874","71.6307449164 Mb/s","6.16297741061 Mb/s"
"2016-09-17T05:55:41.665364","76.2934676146 Mb/s","6.31251031345 Mb/s"
"2016-09-17T06:00:37.850343","69.1956625492 Mb/s","8.16703973648 Mb/s"
"2016-09-17T06:05:35.299534","74.7453049152 Mb/s","6.09778607806 Mb/s"
"2016-09-17T06:10:39.003116","52.2701300313 Mb/s","6.22809122942 Mb/s"
"2016-09-17T06:15:37.993794","73.810458447 Mb/s","6.11081913772 Mb/s"
"2016-09-17T06:20:46.300114","68.5679349569 Mb/s","8.05158849738 Mb/s"
"2016-09-17T06:25:45.142278","74.8454879826 Mb/s","5.26071177239 Mb/s"
"2016-09-17T06:30:41.448465","63.5178632163 Mb/s","5.67189596062 Mb/s"
"2016-09-17T06:35:32.242400","75.9071455838 Mb/s","8.52660703599 Mb/s"
"2016-09-17T06:40:39.373622","80.9059295419 Mb/s","5.90229159627 Mb/s"
"2016-09-17T06:45:39.723420","68.3381900579 Mb/s","8.22513850613 Mb/s"
"2016-09-17T06:50:37.435848","78.7837518109 Mb/s","6.06752100443 Mb/s"
"2016-09-17T06:55:35.159817","76.9626897506 Mb/s","9.08384621047 Mb/s"
"2016-09-17T07:00:34.035231","79.9616096898 Mb/s","6.68073770394 Mb/s"
"2016-09-17T07:05:38.309529","75.687100878 Mb/s","8.42777798384 Mb/s"
"2016-09-17T07:10:40.577521","76.9871594595 Mb/s","6.53422932747 Mb/s"
"2016-09-17T07:15:35.335545","75.3840455781 Mb/s","7.70297920967 Mb/s"
"2016-09-17T07:20:38.088259","72.1860807154 Mb/s","8.75670690994 Mb/s"
"2016-09-17T07:25:36.379376","80.1243839681 Mb/s","6.26690993597 Mb/s"
"2016-09-17T07:30:31.087245","55.7478554079 Mb/s","8.04609171411 Mb/s"
"2016-09-17T07:35:36.054571","77.2618395904 Mb/s","6.16232013977 Mb/s"
"2016-09-17T07:40:37.728831","67.3714047821 Mb/s","8.21075329838 Mb/s"
"2016-09-17T07:45:35.064781","66.8146974291 Mb/s","6.67822784486 Mb/s"
"2016-09-17T07:50:52.246843","71.5410414727 Mb/s","8.5257288619 Mb/s"
"2016-09-17T07:55:36.789184","79.3946055932 Mb/s","5.2625371894 Mb/s"
"2016-09-17T08:00:34.845851","61.9172623532 Mb/s","8.88807109693 Mb/s"
"2016-09-17T08:05:38.007608","73.9051760054 Mb/s","6.43194890944 Mb/s"
"2016-09-17T08:10:45.103122","74.6565476224 Mb/s","6.40680379913 Mb/s"
"2016-09-17T08:15:40.046931","79.7818996194 Mb/s","5.90488884057 Mb/s"
"2016-09-17T08:20:43.675807","66.1775376808 Mb/s","8.17759792563 Mb/s"
"2016-09-17T08:30:39.321242","52.6521882188 Mb/s","6.25572080541 Mb/s"
"2016-09-17T08:35:42.991789","73.4598302002 Mb/s","5.73289144437 Mb/s"
"2016-09-17T08:40:50.572292","57.3971179132 Mb/s","7.90575492571 Mb/s"
"2016-09-17T08:45:46.187084","64.9685875878 Mb/s","6.24255195919 Mb/s"
"2016-09-17T08:50:33.978522","59.966302648 Mb/s","7.83167717314 Mb/s"
"2016-09-17T08:55:39.872498","76.3846980183 Mb/s","5.87579172952 Mb/s"
"2016-09-17T09:00:31.437074","71.6547795555 Mb/s","9.13038826877 Mb/s"
"2016-09-17T09:05:37.783199","75.6796777077 Mb/s","8.38214812524 Mb/s"
"2016-09-17T09:15:37.636979","78.8329577524 Mb/s","5.98677707549 Mb/s"
"2016-09-17T09:20:37.302020","70.886524633 Mb/s","8.81524918453 Mb/s"
"2016-09-17T09:25:41.255153","44.0070239213 Mb/s","6.3598073741 Mb/s"
"2016-09-17T09:30:41.528994","62.4917922648 Mb/s","9.05415291589 Mb/s"
"2016-09-17T09:35:36.508174","74.2459507266 Mb/s","6.01209295266 Mb/s"
"2016-09-17T09:40:40.593450","66.578779466 Mb/s","7.50253744739 Mb/s"
"2016-09-17T09:45:45.902366","75.1574481515 Mb/s","8.60971856482 Mb/s"
"2016-09-17T09:50:32.442721","51.6281528768 Mb/s","8.9000072942 Mb/s"
"2016-09-17T09:55:39.916829","72.906907442 Mb/s","5.96448156568 Mb/s"
"2016-09-17T10:00:40.418908","47.463561031 Mb/s","5.83033885583 Mb/s"
"2016-09-17T10:05:39.669318","74.2980218994 Mb/s","9.34793578306 Mb/s"
"2016-09-17T10:10:43.565273","43.0556972427 Mb/s","5.62314748825 Mb/s"
"2016-09-17T10:15:42.301514","73.8558728215 Mb/s","7.97827799812 Mb/s"
"2016-09-17T10:20:41.019509","65.3627446028 Mb/s","6.20360871505 Mb/s"
"2016-09-17T10:25:36.741715","74.3833934266 Mb/s","5.623734519 Mb/s"
"2016-09-17T10:30:34.407702","73.00111204 Mb/s","5.86054240011 Mb/s"
"2016-09-17T10:35:32.321937","74.9353580729 Mb/s","7.98385359499 Mb/s"
"2016-09-17T10:40:44.220171","70.4620327585 Mb/s","6.00353603543 Mb/s"
"2016-09-17T10:45:32.708066","71.7766481351 Mb/s","8.00071469313 Mb/s"
"2016-09-17T10:50:38.250093","57.7675042105 Mb/s","6.49874757354 Mb/s"
"2016-09-17T10:55:37.095387","76.0006399475 Mb/s","8.88988338529 Mb/s"
"2016-09-17T11:00:44.388788","61.1205006993 Mb/s","6.09415338345 Mb/s"
"2016-09-17T11:05:48.745663","56.706000211 Mb/s","7.77582861696 Mb/s"
"2016-09-17T11:10:44.863417","73.1370984004 Mb/s","5.83780185629 Mb/s"
"2016-09-17T11:15:39.464186","76.4595239941 Mb/s","8.71707851412 Mb/s"
"2016-09-17T11:20:45.300408","73.5818057777 Mb/s","8.73592099393 Mb/s"
"2016-09-17T11:25:35.915066","70.7015845218 Mb/s","5.74032367929 Mb/s"
"2016-09-17T11:30:37.543396","75.8402976266 Mb/s","7.94516201336 Mb/s"
"2016-09-17T11:35:34.114634","78.2109914908 Mb/s","6.06216628165 Mb/s"
"2016-09-17T11:40:34.673826","72.1097371901 Mb/s","8.36835977557 Mb/s"
"2016-09-17T11:45:46.009696","62.009056846 Mb/s","5.38820807409 Mb/s"
"2016-09-17T11:50:33.631991","71.4300125361 Mb/s","8.11727235112 Mb/s"
"2016-09-17T11:55:36.345068","69.6068314091 Mb/s","5.87583341669 Mb/s"
"2016-09-17T12:00:38.698267","66.0226280289 Mb/s","9.17307392266 Mb/s"
"2016-09-17T12:05:39.301816","75.2832055286 Mb/s","7.14617632632 Mb/s"
"2016-09-17T12:10:52.194888","60.8184717316 Mb/s","8.93905624742 Mb/s"
"2016-09-17T12:15:35.869835","73.6607707892 Mb/s","6.15996064337 Mb/s"
"2016-09-17T12:20:40.218455","72.403147194 Mb/s","9.22063190866 Mb/s"
"2016-09-17T12:25:42.402520","74.3064198955 Mb/s","6.67656773482 Mb/s"
"2016-09-17T12:30:34.512994","73.9401401503 Mb/s","7.98703609357 Mb/s"
"2016-09-17T12:35:43.152785","77.3851039142 Mb/s","6.28000940118 Mb/s"
"2016-09-17T12:40:36.852924","75.8048715312 Mb/s","7.55560397555 Mb/s"
"2016-09-17T12:45:35.145953","73.2553772135 Mb/s","7.96089416961 Mb/s"
"2016-09-17T12:50:46.355481","71.0741398869 Mb/s","6.66928477167 Mb/s"
"2016-09-17T12:55:37.267166","71.9582521269 Mb/s","8.26722005261 Mb/s"
"2016-09-17T13:00:33.681423","62.5939181471 Mb/s","6.13629094826 Mb/s"
"2016-09-17T13:05:40.965976","71.4295568121 Mb/s","9.05140083715 Mb/s"
"2016-09-17T13:10:35.456278","68.5374572514 Mb/s","6.20090067438 Mb/s"
"2016-09-17T13:15:51.447760","51.8875274653 Mb/s","5.53814838298 Mb/s"
"2016-09-17T13:20:45.911206","74.7277533758 Mb/s","6.55635076593 Mb/s"
"2016-09-17T13:25:44.640813","76.7320841815 Mb/s","6.98062947486 Mb/s"
"2016-09-17T13:30:41.680056","60.3270660047 Mb/s","7.71880356254 Mb/s"
"2016-09-17T13:35:44.295885","78.7684608666 Mb/s","7.06820114961 Mb/s"
"2016-09-17T13:40:37.090358","73.5292888431 Mb/s","6.04337763843 Mb/s"
"2016-09-17T13:45:43.292287","46.6345071067 Mb/s","5.64664749619 Mb/s"
"2016-09-17T13:50:43.510575","63.6879158783 Mb/s","8.18604368162 Mb/s"
"2016-09-17T13:55:41.542936","59.4148483283 Mb/s","5.24555662694 Mb/s"
"2016-09-17T14:00:36.345293","75.1006137279 Mb/s","9.29670884602 Mb/s"
"2016-09-17T14:05:45.446750","53.9762217116 Mb/s","6.2056651872 Mb/s"
"2016-09-17T14:10:37.090198","76.3891622964 Mb/s","6.0502189531 Mb/s"
"2016-09-17T14:15:37.927535","52.7927900863 Mb/s","10.0909007791 Mb/s"
"2016-09-17T14:20:42.548106","47.4305716855 Mb/s","6.04237014405 Mb/s"
"2016-09-17T14:25:40.531120","62.2075302129 Mb/s","5.49711909776 Mb/s"
"2016-09-17T14:30:38.264951","64.6877098993 Mb/s","7.52470145057 Mb/s"
"2016-09-17T14:35:38.375193","75.2138386806 Mb/s","6.227222696 Mb/s"
"2016-09-17T14:40:34.988854","68.7200155134 Mb/s","9.28996703734 Mb/s"
"2016-09-17T14:45:40.112913","73.4290723942 Mb/s","5.36872262189 Mb/s"
"2016-09-17T14:50:34.620874","74.8798022646 Mb/s","7.57731028013 Mb/s"
